# Region type : patch outlet
# Faces       : 320
# Area        : 1.950845e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
31.375        	1.448330e-03
31.4375       	1.437591e-03
31.5          	1.427110e-03
31.5625       	1.416628e-03
31.625        	1.406116e-03
31.6875       	1.395696e-03
31.75         	1.385134e-03
31.8125       	1.374851e-03
31.875        	1.364713e-03
31.9375       	1.354492e-03
32            	1.344343e-03
32.0625       	1.334350e-03
32.125        	1.324229e-03
32.1875       	1.314405e-03
32.25         	1.304463e-03
32.3125       	1.294782e-03
32.375        	1.285082e-03
32.4375       	1.275495e-03
32.5          	1.265863e-03
32.5625       	1.256308e-03
32.625        	1.246774e-03
32.6875       	1.237491e-03
32.75         	1.228077e-03
32.8125       	1.218789e-03
32.875        	1.209615e-03
32.9375       	1.200491e-03
33            	1.191294e-03
33.0625       	1.182330e-03
33.125        	1.173298e-03
33.1875       	1.164322e-03
33.25         	1.155380e-03
33.3125       	1.146643e-03
33.375        	1.137879e-03
33.4375       	1.129100e-03
33.5          	1.120314e-03
33.5625       	1.111748e-03
33.625        	1.103176e-03
33.6875       	1.094707e-03
33.75         	1.086253e-03
33.8125       	1.077740e-03
33.875        	1.069193e-03
33.9375       	1.060797e-03
34            	1.052532e-03
34.0625       	1.044220e-03
34.125        	1.035996e-03
34.1875       	1.027955e-03
34.25         	1.019800e-03
34.3125       	1.011740e-03
34.375        	1.003690e-03
34.4375       	9.956413e-04
34.5          	9.877456e-04
34.5625       	9.798065e-04
34.625        	9.718054e-04
34.6875       	9.638494e-04
34.75         	9.560481e-04
34.8125       	9.482784e-04
34.875        	9.404713e-04
34.9375       	9.326880e-04
35            	9.251638e-04
35.0625       	9.177651e-04
35.125        	9.102574e-04
35.1875       	9.028643e-04
35.25         	8.954517e-04
35.3125       	8.880139e-04
35.375        	8.805501e-04
35.4375       	8.731750e-04
35.5          	8.657976e-04
35.5625       	8.585908e-04
35.625        	8.514328e-04
35.6875       	8.442178e-04
35.75         	8.370017e-04
35.8125       	8.298429e-04
35.875        	8.227462e-04
35.9375       	8.157439e-04
36            	8.087633e-04
36.0625       	8.017997e-04
36.125        	7.949553e-04
36.1875       	7.881341e-04
36.25         	7.813879e-04
36.3125       	7.748277e-04
36.375        	7.682489e-04
36.4375       	7.618412e-04
36.5          	7.554230e-04
36.5625       	7.489604e-04
36.625        	7.425680e-04
36.6875       	7.363108e-04
36.75         	7.300888e-04
36.8125       	7.238471e-04
36.875        	7.176594e-04
36.9375       	7.115079e-04
37            	7.054866e-04
37.0625       	6.993928e-04
37.125        	6.933687e-04
37.1875       	6.874637e-04
37.25         	6.816002e-04
37.3125       	6.758298e-04
37.375        	6.699692e-04
37.4375       	6.641763e-04
37.5          	6.583211e-04
37.5625       	6.525076e-04
37.625        	6.467788e-04
37.6875       	6.410852e-04
37.75         	6.353790e-04
37.8125       	6.297751e-04
37.875        	6.241420e-04
37.9375       	6.186151e-04
38            	6.131581e-04
38.0625       	6.077620e-04
38.125        	6.023216e-04
38.1875       	5.969504e-04
38.25         	5.916316e-04
38.3125       	5.863693e-04
38.375        	5.811107e-04
38.4375       	5.758937e-04
38.5          	5.707410e-04
38.5625       	5.656518e-04
38.625        	5.605399e-04
38.6875       	5.554749e-04
38.75         	5.504331e-04
38.8125       	5.454279e-04
38.875        	5.404510e-04
38.9375       	5.355789e-04
39            	5.306918e-04
39.0625       	5.258017e-04
39.125        	5.209363e-04
39.1875       	5.160588e-04
39.25         	5.111741e-04
39.3125       	5.064057e-04
39.375        	5.016904e-04
39.4375       	4.969376e-04
39.5          	4.923160e-04
39.5625       	4.877373e-04
39.625        	4.831525e-04
39.6875       	4.785971e-04
39.75         	4.740633e-04
39.8125       	4.696125e-04
39.875        	4.652204e-04
39.9375       	4.609054e-04
40            	4.566230e-04
40.0625       	4.523685e-04
40.125        	4.481238e-04
40.1875       	4.439926e-04
40.25         	4.399432e-04
40.3125       	4.358584e-04
40.375        	4.317777e-04
40.4375       	4.277186e-04
40.5          	4.237425e-04
40.5625       	4.197990e-04
40.625        	4.158574e-04
40.6875       	4.119288e-04
40.75         	4.080475e-04
40.8125       	4.042099e-04
40.875        	4.003438e-04
40.9375       	3.965773e-04
41            	3.927947e-04
41.0625       	3.890867e-04
41.125        	3.853841e-04
41.1875       	3.817023e-04
41.25         	3.780818e-04
41.3125       	3.744884e-04
41.375        	3.708932e-04
41.4375       	3.673463e-04
41.5          	3.638358e-04
41.5625       	3.603140e-04
41.625        	3.568224e-04
41.6875       	3.533726e-04
41.75         	3.499316e-04
41.8125       	3.465404e-04
41.875        	3.431751e-04
41.9375       	3.398576e-04
42            	3.365306e-04
42.0625       	3.332461e-04
42.125        	3.299871e-04
42.1875       	3.266930e-04
42.25         	3.233924e-04
42.3125       	3.201574e-04
42.375        	3.169232e-04
42.4375       	3.137406e-04
42.5          	3.105944e-04
42.5625       	3.074541e-04
42.625        	3.043445e-04
42.6875       	3.012549e-04
42.75         	2.982341e-04
42.8125       	2.952409e-04
42.875        	2.922472e-04
42.9375       	2.893122e-04
43            	2.864603e-04
43.0625       	2.836353e-04
43.125        	2.808388e-04
43.1875       	2.780721e-04
43.25         	2.753053e-04
43.3125       	2.725771e-04
43.375        	2.698579e-04
43.4375       	2.672071e-04
43.5          	2.645703e-04
43.5625       	2.620064e-04
43.625        	2.594846e-04
43.6875       	2.569704e-04
43.75         	2.545024e-04
43.8125       	2.520374e-04
43.875        	2.496253e-04
43.9375       	2.471837e-04
44            	2.448164e-04
44.0625       	2.424732e-04
44.125        	2.401635e-04
44.1875       	2.378703e-04
44.25         	2.355918e-04
44.3125       	2.333312e-04
44.375        	2.311341e-04
44.4375       	2.289363e-04
44.5          	2.267774e-04
44.5625       	2.245936e-04
44.625        	2.224636e-04
44.6875       	2.203491e-04
44.75         	2.182829e-04
44.8125       	2.161997e-04
44.875        	2.141429e-04
44.9375       	2.121152e-04
45            	2.101198e-04
45.0625       	2.081576e-04
45.125        	2.061888e-04
45.1875       	2.042794e-04
45.25         	2.023540e-04
45.3125       	2.004567e-04
45.375        	1.985832e-04
45.4375       	1.967169e-04
45.5          	1.948637e-04
45.5625       	1.930341e-04
45.625        	1.912164e-04
45.6875       	1.894018e-04
45.75         	1.876450e-04
45.8125       	1.858910e-04
45.875        	1.841804e-04
45.9375       	1.824786e-04
46            	1.808084e-04
46.0625       	1.791299e-04
46.125        	1.774683e-04
46.1875       	1.758326e-04
46.25         	1.741839e-04
46.3125       	1.725637e-04
46.375        	1.709825e-04
46.4375       	1.694002e-04
46.5          	1.678319e-04
46.5625       	1.662971e-04
46.625        	1.647740e-04
46.6875       	1.632533e-04
46.75         	1.617836e-04
46.8125       	1.602960e-04
46.875        	1.588265e-04
46.9375       	1.573672e-04
47            	1.559190e-04
47.0625       	1.545150e-04
47.125        	1.531079e-04
47.1875       	1.517069e-04
47.25         	1.503062e-04
47.3125       	1.489386e-04
47.375        	1.475719e-04
47.4375       	1.462282e-04
47.5          	1.449228e-04
47.5625       	1.436169e-04
47.625        	1.423371e-04
47.6875       	1.410588e-04
47.75         	1.397891e-04
47.8125       	1.385291e-04
47.875        	1.372913e-04
47.9375       	1.360746e-04
48            	1.348661e-04
48.0625       	1.336836e-04
48.125        	1.325074e-04
48.1875       	1.313271e-04
48.25         	1.301739e-04
48.3125       	1.290321e-04
48.375        	1.278880e-04
48.4375       	1.267656e-04
48.5          	1.256396e-04
48.5625       	1.245335e-04
48.625        	1.234459e-04
48.6875       	1.223582e-04
48.75         	1.212777e-04
48.8125       	1.202181e-04
48.875        	1.191700e-04
48.9375       	1.181276e-04
49            	1.171021e-04
49.0625       	1.160931e-04
49.125        	1.150833e-04
49.1875       	1.140789e-04
49.25         	1.130786e-04
49.3125       	1.121034e-04
49.375        	1.111355e-04
49.4375       	1.101689e-04
49.5          	1.092034e-04
49.5625       	1.082533e-04
49.625        	1.072975e-04
49.6875       	1.063652e-04
49.75         	1.054415e-04
49.8125       	1.045240e-04
49.875        	1.036115e-04
49.9375       	1.027067e-04
50            	1.018147e-04
50.0625       	1.009304e-04
50.125        	1.000448e-04
50.1875       	9.918304e-05
50.25         	9.832125e-05
50.3125       	9.746577e-05
50.375        	9.662331e-05
50.4375       	9.578474e-05
50.5          	9.494999e-05
50.5625       	9.414018e-05
50.625        	9.333228e-05
50.6875       	9.252718e-05
50.75         	9.171186e-05
50.8125       	9.090929e-05
50.875        	9.011660e-05
50.9375       	8.933784e-05
51            	8.856335e-05
51.0625       	8.778916e-05
51.125        	8.703888e-05
51.1875       	8.629594e-05
51.25         	8.556104e-05
51.3125       	8.481458e-05
51.375        	8.406943e-05
51.4375       	8.333668e-05
51.5          	8.259831e-05
51.5625       	8.187679e-05
51.625        	8.117069e-05
51.6875       	8.046454e-05
51.75         	7.976571e-05
51.8125       	7.907276e-05
51.875        	7.838147e-05
51.9375       	7.769375e-05
52            	7.702156e-05
52.0625       	7.633936e-05
52.125        	7.567287e-05
52.1875       	7.501392e-05
52.25         	7.435488e-05
52.3125       	7.370100e-05
52.375        	7.305303e-05
52.4375       	7.241327e-05
52.5          	7.176662e-05
52.5625       	7.114139e-05
52.625        	7.051344e-05
52.6875       	6.989098e-05
52.75         	6.927876e-05
52.8125       	6.867348e-05
52.875        	6.806770e-05
52.9375       	6.746205e-05
53            	6.686648e-05
53.0625       	6.627561e-05
53.125        	6.568708e-05
53.1875       	6.510471e-05
53.25         	6.452401e-05
53.3125       	6.395192e-05
53.375        	6.338345e-05
53.4375       	6.281905e-05
53.5          	6.226098e-05
53.5625       	6.170050e-05
53.625        	6.114296e-05
53.6875       	6.059317e-05
53.75         	6.004810e-05
53.8125       	5.950964e-05
53.875        	5.897286e-05
53.9375       	5.843944e-05
54            	5.790598e-05
54.0625       	5.738824e-05
54.125        	5.686669e-05
54.1875       	5.635050e-05
54.25         	5.583898e-05
54.3125       	5.533324e-05
54.375        	5.482151e-05
54.4375       	5.431275e-05
54.5          	5.381029e-05
54.5625       	5.331250e-05
54.625        	5.282068e-05
54.6875       	5.233366e-05
54.75         	5.185296e-05
54.8125       	5.136981e-05
54.875        	5.089346e-05
54.9375       	5.041719e-05
55            	4.995066e-05
55.0625       	4.949130e-05
55.125        	4.903183e-05
55.1875       	4.857581e-05
55.25         	4.812873e-05
55.3125       	4.767930e-05
55.375        	4.723157e-05
55.4375       	4.678715e-05
55.5          	4.634380e-05
55.5625       	4.590280e-05
55.625        	4.546783e-05
55.6875       	4.503591e-05
55.75         	4.460994e-05
55.8125       	4.418644e-05
55.875        	4.376683e-05
55.9375       	4.335468e-05
56            	4.293861e-05
56.0625       	4.252544e-05
56.125        	4.211695e-05
56.1875       	4.171047e-05
56.25         	4.130871e-05
56.3125       	4.090898e-05
56.375        	4.051211e-05
56.4375       	4.012186e-05
56.5          	3.973697e-05
56.5625       	3.935227e-05
56.625        	3.896954e-05
56.6875       	3.859019e-05
56.75         	3.821506e-05
56.8125       	3.784110e-05
56.875        	3.747115e-05
56.9375       	3.710299e-05
57            	3.673452e-05
57.0625       	3.636821e-05
57.125        	3.600814e-05
57.1875       	3.565250e-05
57.25         	3.529812e-05
57.3125       	3.494981e-05
57.375        	3.460134e-05
57.4375       	3.425415e-05
57.5          	3.391164e-05
57.5625       	3.357071e-05
57.625        	3.323310e-05
57.6875       	3.290090e-05
57.75         	3.256878e-05
57.8125       	3.224195e-05
57.875        	3.191457e-05
57.9375       	3.159280e-05
58            	3.127038e-05
58.0625       	3.095419e-05
58.125        	3.063695e-05
58.1875       	3.032446e-05
58.25         	3.001001e-05
58.3125       	2.970493e-05
58.375        	2.940214e-05
58.4375       	2.909520e-05
58.5          	2.879270e-05
58.5625       	2.849493e-05
58.625        	2.819753e-05
58.6875       	2.790437e-05
58.75         	2.761343e-05
58.8125       	2.732930e-05
58.875        	2.704736e-05
58.9375       	2.676505e-05
59            	2.648503e-05
59.0625       	2.620659e-05
59.125        	2.593446e-05
59.1875       	2.566100e-05
59.25         	2.538716e-05
59.3125       	2.511647e-05
59.375        	2.484599e-05
59.4375       	2.457912e-05
59.5          	2.431492e-05
59.5625       	2.405514e-05
