# Region type : patch outlet
# Faces       : 320
# Area        : 1.945339e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
15.0172       	3.570911e-03
15.0344       	3.559077e-03
15.0515       	3.546991e-03
15.0687       	3.534690e-03
15.0859       	3.522184e-03
15.1031       	3.509502e-03
15.1203       	3.496656e-03
15.1375       	3.483615e-03
15.1546       	3.470391e-03
15.1718       	3.456997e-03
15.189        	3.443449e-03
15.2062       	3.429730e-03
15.2234       	3.415840e-03
15.2405       	3.401794e-03
15.2577       	3.387609e-03
15.2749       	3.373301e-03
15.2921       	3.358883e-03
15.3093       	3.344376e-03
15.3265       	3.329796e-03
15.3436       	3.315139e-03
15.3608       	3.300402e-03
15.378        	3.285570e-03
15.3952       	3.270657e-03
15.4124       	3.255671e-03
15.4296       	3.240605e-03
15.4467       	3.225482e-03
15.4639       	3.210320e-03
15.4811       	3.195136e-03
15.4983       	3.179950e-03
15.5155       	3.164790e-03
15.5326       	3.149668e-03
15.5498       	3.134603e-03
15.567        	3.119601e-03
15.5842       	3.104653e-03
15.6014       	3.089773e-03
15.6186       	3.074971e-03
15.6357       	3.060260e-03
15.6529       	3.045651e-03
15.6701       	3.031153e-03
15.6873       	3.016743e-03
15.7045       	3.002424e-03
15.7216       	2.988192e-03
15.7388       	2.974038e-03
15.756        	2.959980e-03
15.7732       	2.946023e-03
15.7904       	2.932172e-03
15.8076       	2.918432e-03
