# Region type : patch outlet
# Faces       : 320
# Area        : 1.945340e-05
# Scale factor: 1.000000e+00
# Time        	areaAverage(s)
18.9231       	1.439738e-03
18.9615       	1.430941e-03
19            	1.422125e-03
19.0385       	1.413299e-03
19.0769       	1.404472e-03
19.1154       	1.395641e-03
19.1538       	1.386814e-03
19.1923       	1.377999e-03
19.2308       	1.369196e-03
19.2692       	1.360413e-03
19.3077       	1.351649e-03
19.3462       	1.342906e-03
19.3846       	1.334186e-03
19.4231       	1.325486e-03
19.4615       	1.316804e-03
19.5          	1.308137e-03
19.5385       	1.299485e-03
19.5769       	1.290849e-03
19.6154       	1.282228e-03
19.6538       	1.273589e-03
19.6923       	1.264933e-03
19.7308       	1.256268e-03
19.7692       	1.247597e-03
19.8077       	1.238934e-03
19.8462       	1.230276e-03
19.8846       	1.221629e-03
19.9231       	1.212996e-03
19.9615       	1.204381e-03
20            	1.195782e-03
20.0385       	1.187206e-03
20.0769       	1.178656e-03
20.1154       	1.170115e-03
20.1538       	1.161580e-03
20.1923       	1.153060e-03
20.2308       	1.144562e-03
20.2692       	1.136092e-03
20.3077       	1.127658e-03
20.3462       	1.119265e-03
20.3846       	1.110919e-03
20.4231       	1.102617e-03
20.4615       	1.094365e-03
20.5          	1.086156e-03
20.5385       	1.077999e-03
20.5769       	1.069899e-03
20.6154       	1.061856e-03
20.6538       	1.053872e-03
20.6923       	1.045949e-03
20.7308       	1.038089e-03
20.7692       	1.030289e-03
20.8077       	1.022554e-03
20.8462       	1.014881e-03
20.8846       	1.007266e-03
20.9231       	9.997049e-04
20.9615       	9.921978e-04
21            	9.847404e-04
21.0385       	9.773275e-04
21.0769       	9.699526e-04
21.1154       	9.626109e-04
21.1538       	9.552991e-04
21.1923       	9.480145e-04
21.2308       	9.407554e-04
21.2692       	9.335002e-04
21.3077       	9.262362e-04
21.3462       	9.189668e-04
21.3846       	9.116963e-04
21.4231       	9.044293e-04
21.4615       	8.971703e-04
21.5          	8.899254e-04
21.5385       	8.826912e-04
21.5769       	8.754675e-04
21.6154       	8.682437e-04
21.6538       	8.610381e-04
21.6923       	8.538549e-04
21.7308       	8.467086e-04
21.7692       	8.396029e-04
21.8077       	8.325454e-04
21.8462       	8.255422e-04
21.8846       	8.185984e-04
21.9231       	8.117174e-04
21.9615       	8.049039e-04
22            	7.981587e-04
22.0385       	7.914853e-04
22.0769       	7.848864e-04
22.1154       	7.783629e-04
22.1538       	7.719144e-04
22.1923       	7.655463e-04
22.2308       	7.592566e-04
22.2692       	7.530452e-04
22.3077       	7.469091e-04
22.3462       	7.408453e-04
22.3846       	7.348540e-04
22.4231       	7.289335e-04
22.4615       	7.230827e-04
22.5          	7.172999e-04
22.5385       	7.115836e-04
22.5769       	7.059315e-04
22.6154       	7.003414e-04
22.6538       	6.948117e-04
22.6923       	6.893392e-04
22.7308       	6.839202e-04
22.7692       	6.785516e-04
22.8077       	6.732311e-04
22.8462       	6.679571e-04
22.8846       	6.627288e-04
22.9231       	6.575270e-04
22.9615       	6.523516e-04
23            	6.472068e-04
23.0385       	6.420953e-04
23.0769       	6.370272e-04
23.1154       	6.319944e-04
23.1538       	6.270039e-04
23.1923       	6.220575e-04
23.2308       	6.171593e-04
23.2692       	6.123099e-04
23.3077       	6.075105e-04
23.3462       	6.027612e-04
23.3846       	5.980617e-04
23.4231       	5.934126e-04
23.4615       	5.888141e-04
23.5          	5.842646e-04
23.5385       	5.797631e-04
23.5769       	5.753065e-04
23.6154       	5.708939e-04
23.6538       	5.665319e-04
23.6923       	5.621987e-04
23.7308       	5.579148e-04
23.7692       	5.536790e-04
23.8077       	5.494898e-04
23.8462       	5.453463e-04
23.8846       	5.412513e-04
23.9231       	5.372049e-04
23.9615       	5.332049e-04
24            	5.292654e-04
24.0385       	5.253942e-04
24.0769       	5.215598e-04
24.1154       	5.177718e-04
24.1538       	5.140309e-04
24.1923       	5.103348e-04
24.2308       	5.066812e-04
24.2692       	5.030693e-04
24.3077       	4.994986e-04
24.3462       	4.959645e-04
24.3846       	4.924654e-04
24.4231       	4.889993e-04
24.4615       	4.855665e-04
24.5          	4.821505e-04
24.5385       	4.787604e-04
24.5769       	4.753924e-04
24.6154       	4.720468e-04
24.6538       	4.687224e-04
24.6923       	4.654187e-04
24.7308       	4.621333e-04
24.7692       	4.588736e-04
24.8077       	4.556397e-04
24.8462       	4.524302e-04
24.8846       	4.492461e-04
24.9231       	4.460911e-04
24.9615       	4.429675e-04
25            	4.398771e-04
25.0385       	4.368219e-04
25.0769       	4.338030e-04
25.1154       	4.308210e-04
25.1538       	4.278761e-04
25.1923       	4.249685e-04
25.2308       	4.220982e-04
25.2692       	4.192650e-04
25.3077       	4.164680e-04
25.3462       	4.137057e-04
25.3846       	4.109780e-04
25.4231       	4.082841e-04
25.4615       	4.056229e-04
25.5          	4.029919e-04
25.5385       	4.003894e-04
25.5769       	3.978141e-04
25.6154       	3.952639e-04
25.6538       	3.927374e-04
25.6923       	3.902303e-04
25.7308       	3.877377e-04
25.7692       	3.852595e-04
25.8077       	3.827962e-04
25.8462       	3.803480e-04
25.8846       	3.779151e-04
